customer_id,frequency,monetary,recency,pre_pivot_frequency,pivot_ratio,product_diversity,loan_taken,loan_defaulted,clusters
CUS04242,1,1400.0,174,4,0.2,1,1,1,1
CUS04243,7,38700.0,20,7,0.875,2,0,0,4
CUS04244,15,351650.0,68,11,1.25,4,0,0,0
CUS04245,0,0.0,184,3,0.0,0,0,0,2
CUS04246,1,25850.0,100,6,0.1429,1,1,1,1
CUS04247,15,362200.0,3,10,1.3636,4,0,0,0
CUS04248,0,0.0,184,2,0.0,0,0,0,2
CUS04249,7,468400.0,29,10,0.6364,3,1,1,4
CUS04250,9,131800.0,13,10,0.8182,4,0,0,4
CUS04251,1,146800.0,40,7,0.125,1,1,1,1
CUS04252,3,136900.0,49,3,0.75,2,0,0,2
CUS04253,4,188550.0,48,6,0.5714,3,1,1,1
CUS04254,0,0.0,184,8,0.0,0,1,1,1
CUS04255,0,0.0,184,5,0.0,0,1,0,3
CUS04256,1,93350.0,73,2,0.3333,1,0,0,2
CUS04257,0,0.0,184,1,0.0,0,0,0,2
CUS04258,0,0.0,184,2,0.0,0,0,0,2
CUS04259,1,37500.0,54,5,0.1667,1,1,1,1
CUS04260,12,289100.0,28,12,0.9231,6,0,0,4
CUS04261,3,177000.0,9,1,1.5,2,1,1,1
CUS04262,18,708850.0,1,12,1.3846,4,0,0,0
CUS04263,1,32100.0,13,9,0.1,1,1,1,1
CUS04264,4,102600.0,69,6,0.5714,2,1,0,3
CUS04265,0,0.0,184,10,0.0,0,1,1,1
CUS04266,3,43600.0,95,1,1.5,2,0,0,2
CUS04267,0,0.0,184,2,0.0,0,0,0,2
CUS04268,3,38350.0,21,5,0.5,2,1,1,1
CUS04269,2,22300.0,7,1,1.0,2,0,0,2
CUS04270,6,133400.0,16,7,0.75,2,1,0,4
CUS04271,0,0.0,184,9,0.0,0,1,0,3
CUS04272,8,386850.0,3,11,0.6667,5,0,0,4
CUS04273,0,0.0,184,3,0.0,0,1,0,3
CUS04274,6,231800.0,42,12,0.4615,5,0,0,4
CUS04275,2,103200.0,18,4,0.4,2,0,0,2
CUS04276,10,223050.0,17,10,0.9091,3,1,0,4
CUS04277,3,88500.0,7,1,1.5,3,0,0,2
CUS04278,15,789350.0,2,6,2.1429,4,0,0,0
CUS04279,0,0.0,184,1,0.0,0,0,0,2
CUS04280,0,0.0,184,6,0.0,0,1,1,1
CUS04281,2,10700.0,137,5,0.3333,1,0,0,2
CUS04282,0,0.0,184,2,0.0,0,0,0,2
CUS04283,0,0.0,184,1,0.0,0,0,0,2
CUS04284,1,31300.0,36,8,0.1111,1,0,0,2
CUS04285,1,41200.0,142,3,0.25,1,0,0,2
CUS04286,0,0.0,184,1,0.0,0,0,0,2
CUS04287,5,127800.0,9,14,0.3333,3,0,0,4
CUS04288,13,512000.0,24,6,1.8571,4,0,0,0
CUS04289,0,0.0,184,2,0.0,0,1,1,1
CUS04290,17,381850.0,13,8,1.8889,4,0,0,0
CUS04291,2,99700.0,85,1,1.0,1,0,0,2
CUS04292,11,443250.0,5,4,2.2,4,0,0,0
CUS04293,9,346900.0,27,4,1.8,3,1,0,0
CUS04294,0,0.0,184,5,0.0,0,1,1,1
CUS04295,0,0.0,184,4,0.0,0,1,0,3
CUS04296,16,1061350.0,5,9,1.6,6,0,0,0
CUS04297,1,60900.0,80,3,0.25,1,1,0,3
CUS04298,0,0.0,184,10,0.0,0,1,1,1
CUS04299,17,363250.0,20,10,1.5455,3,0,0,0
CUS04300,0,0.0,184,7,0.0,0,1,0,3
CUS04301,1,36050.0,41,10,0.0909,1,1,1,1
CUS04302,12,507000.0,8,4,2.4,4,0,0,0
CUS04303,7,127100.0,13,12,0.5385,3,0,0,4
CUS04304,1,1450.0,30,8,0.1111,1,1,0,3
CUS04305,0,0.0,184,1,0.0,0,0,0,2
CUS04306,15,637750.0,30,6,2.1429,4,1,0,0
CUS04307,0,0.0,184,9,0.0,0,1,1,1
CUS04308,3,107400.0,26,3,0.75,2,0,0,2
CUS04309,18,607250.0,20,10,1.6364,4,0,0,0
CUS04310,7,408300.0,49,15,0.4375,3,1,0,4
CUS04311,2,158200.0,87,4,0.4,2,0,0,2
CUS04312,0,0.0,184,8,0.0,0,0,0,2
CUS04313,3,24250.0,125,5,0.5,2,1,0,3
CUS04314,4,85500.0,86,12,0.3077,3,0,0,4
CUS04315,7,276400.0,45,5,1.1667,3,0,0,4
CUS04316,0,0.0,184,3,0.0,0,1,1,1
CUS04317,1,44600.0,26,4,0.2,1,1,0,3
CUS04318,1,71650.0,34,4,0.2,1,1,0,3
CUS04319,0,0.0,184,4,0.0,0,1,1,1
CUS04320,1,72550.0,69,7,0.125,1,1,0,3
CUS04321,0,0.0,184,2,0.0,0,0,0,2
CUS04322,3,332000.0,88,12,0.2308,3,1,0,4
CUS04323,1,54150.0,9,6,0.1429,1,0,0,2
CUS04324,0,0.0,184,4,0.0,0,1,1,1
CUS04325,8,457600.0,21,11,0.6667,4,1,0,4
CUS04326,6,356450.0,2,5,1.0,3,1,0,4
CUS04327,0,0.0,184,9,0.0,0,1,1,1
CUS04328,6,248400.0,66,10,0.5455,3,1,0,4
CUS04329,7,213750.0,11,7,0.875,4,0,0,4
CUS04330,5,118000.0,11,14,0.3333,3,0,0,4
CUS04331,14,722600.0,2,9,1.4,3,0,0,0
CUS04332,0,0.0,184,6,0.0,0,1,0,3
CUS04333,0,0.0,184,3,0.0,0,1,1,1
CUS04334,12,412900.0,9,12,0.9231,5,0,0,0
CUS04335,0,0.0,184,3,0.0,0,1,1,1
CUS04336,0,0.0,184,1,0.0,0,0,0,2
CUS04337,1,83500.0,31,5,0.1667,1,1,0,3
CUS04338,1,4650.0,101,4,0.2,1,0,0,2
CUS04339,7,198500.0,19,11,0.5833,4,1,1,4
CUS04340,0,0.0,184,6,0.0,0,1,0,3
CUS04341,1,29600.0,183,9,0.1,1,1,0,3
CUS04342,5,394750.0,38,6,0.7143,3,1,1,4
CUS04343,0,0.0,184,4,0.0,0,1,1,1
CUS04344,4,40550.0,9,9,0.4,3,1,0,4
CUS04345,1,1750.0,101,9,0.1,1,1,1,1
CUS04346,0,0.0,184,4,0.0,0,1,1,1
CUS04347,0,0.0,184,7,0.0,0,1,0,3
CUS04348,1,1550.0,91,4,0.2,1,0,0,2
CUS04349,6,260950.0,26,9,0.6,3,0,0,4
CUS04350,0,0.0,184,8,0.0,0,1,0,3
CUS04351,0,0.0,184,8,0.0,0,1,1,1
CUS04352,1,950.0,93,6,0.1429,1,1,1,1
CUS04353,1,99400.0,3,4,0.2,1,1,1,1
CUS04354,1,13200.0,73,1,0.5,1,1,0,3
CUS04355,1,73200.0,13,3,0.25,1,1,1,1
CUS04356,8,445400.0,1,12,0.6154,3,1,1,4
CUS04357,0,0.0,184,6,0.0,0,1,1,1
CUS04358,1,48800.0,110,5,0.1667,1,1,1,1
CUS04359,0,0.0,184,1,0.0,0,0,0,2
CUS04360,0,0.0,184,3,0.0,0,1,1,1
CUS04361,12,466800.0,6,9,1.2,4,0,0,0
CUS04362,3,78500.0,60,7,0.375,3,0,0,4
CUS04363,1,69000.0,5,5,0.1667,1,1,0,3
CUS04364,14,355350.0,39,11,1.1667,5,1,0,4
CUS04365,6,188350.0,13,12,0.4615,3,0,0,4
CUS04366,2,60700.0,43,1,1.0,2,0,0,2
CUS04367,1,1850.0,182,3,0.25,1,1,1,1
CUS04368,0,0.0,184,2,0.0,0,0,0,2
CUS04369,1,82250.0,66,10,0.0909,1,1,1,1
CUS04370,1,26300.0,168,4,0.2,1,1,0,3
CUS04371,3,118000.0,67,9,0.3,3,1,0,4
CUS04372,0,0.0,184,4,0.0,0,0,0,2
CUS04373,1,550.0,119,6,0.1429,1,1,1,1
CUS04374,0,0.0,184,1,0.0,0,0,0,2
CUS04375,0,0.0,184,1,0.0,0,0,0,2
CUS04376,0,0.0,184,3,0.0,0,1,1,1
CUS04377,1,25050.0,16,9,0.1,1,1,0,3
CUS04378,7,93200.0,20,13,0.5,3,1,0,4
CUS04379,4,138450.0,5,12,0.3077,3,0,0,4
CUS04380,8,309500.0,22,9,0.8,3,0,0,4
CUS04381,1,19200.0,118,8,0.1111,1,1,1,1
CUS04382,4,241650.0,50,5,0.6667,2,0,0,2
CUS04383,3,48700.0,13,2,1.0,2,0,0,2
CUS04384,0,0.0,184,3,0.0,0,1,1,1
CUS04385,0,0.0,184,6,0.0,0,1,0,3
CUS04386,0,0.0,184,9,0.0,0,1,1,1
CUS04387,5,164650.0,16,12,0.3846,4,1,1,4
CUS04388,0,0.0,184,7,0.0,0,1,1,1
CUS04389,0,0.0,184,3,0.0,0,1,1,1
CUS04390,3,74850.0,19,5,0.5,2,1,0,3
CUS04391,2,68800.0,1,1,1.0,2,0,0,2
CUS04392,9,244600.0,1,10,0.8182,3,1,0,4
CUS04393,6,304750.0,7,5,1.0,2,0,0,4
CUS04394,0,0.0,184,1,0.0,0,1,1,1
CUS04395,0,0.0,184,2,0.0,0,0,0,2
CUS04396,1,60250.0,102,1,0.5,1,0,0,2
CUS04397,0,0.0,184,3,0.0,0,0,0,2
CUS04398,0,0.0,184,8,0.0,0,1,0,3
CUS04399,1,32100.0,142,6,0.1429,1,1,0,3
CUS04400,7,332100.0,14,7,0.875,4,1,0,4
CUS04401,18,834350.0,7,12,1.3846,5,0,0,0
CUS04402,0,0.0,184,2,0.0,0,0,0,2
CUS04403,1,40050.0,11,3,0.25,1,1,1,1
CUS04404,8,514550.0,15,6,1.1429,4,0,0,0
CUS04405,11,456650.0,34,11,0.9167,4,0,0,0
CUS04406,1,7400.0,14,6,0.1429,1,1,0,3
CUS04407,1,72900.0,28,7,0.125,1,1,0,3
CUS04408,1,68700.0,139,10,0.0909,1,1,0,3
CUS04409,8,263400.0,53,15,0.5,4,1,1,4
CUS04410,0,0.0,184,3,0.0,0,1,1,1
CUS04411,6,211950.0,5,4,1.2,3,0,0,4
CUS04412,1,118550.0,169,3,0.25,1,0,0,2
CUS04413,1,35950.0,95,5,0.1667,1,1,1,1
CUS04414,0,0.0,184,2,0.0,0,0,0,2
CUS04415,5,213400.0,29,8,0.5556,3,0,0,4
CUS04416,0,0.0,184,5,0.0,0,0,0,2
CUS04417,1,20500.0,96,5,0.1667,1,0,0,2
CUS04418,0,0.0,184,2,0.0,0,0,0,2
CUS04419,15,470050.0,17,7,1.875,4,0,0,0
CUS04420,9,522900.0,1,9,0.9,5,0,0,0
CUS04421,0,0.0,184,10,0.0,0,1,0,3
CUS04422,1,10500.0,45,1,0.5,1,0,0,2
CUS04423,4,440500.0,37,6,0.5714,2,0,0,4
CUS04424,0,0.0,184,5,0.0,0,1,0,3
CUS04425,10,476750.0,2,12,0.7692,3,1,0,4
CUS04426,0,0.0,184,6,0.0,0,1,1,1
CUS04427,14,620100.0,3,10,1.2727,4,0,0,0
CUS04428,1,40000.0,40,4,0.2,1,1,1,1
CUS04429,1,42550.0,171,8,0.1111,1,1,0,3
CUS04430,10,263200.0,19,6,1.4286,4,0,0,0
CUS04431,1,1050.0,172,7,0.125,1,1,1,1
CUS04432,0,0.0,184,4,0.0,0,1,0,3
CUS04433,11,521300.0,27,8,1.2222,4,0,0,0
CUS04434,6,136900.0,17,11,0.5,3,0,0,4
CUS04435,11,649200.0,16,4,2.2,4,0,0,0
CUS04436,1,45500.0,76,7,0.125,1,1,1,1
CUS04437,13,557550.0,1,6,1.8571,5,0,0,0
CUS04438,1,22150.0,39,7,0.125,1,1,1,1
CUS04439,8,127900.0,86,10,0.7273,3,1,1,4
CUS04440,0,0.0,184,9,0.0,0,1,0,3
CUS04441,3,208600.0,67,7,0.375,2,1,0,3
CUS04442,10,602250.0,34,11,0.8333,5,0,0,0
CUS04443,10,105750.0,12,5,1.6667,4,1,0,4
CUS04444,0,0.0,184,1,0.0,0,0,0,2
CUS04445,6,68650.0,3,11,0.5,3,1,0,4
CUS04446,0,0.0,184,4,0.0,0,1,0,3
CUS04447,18,818850.0,7,11,1.5,4,1,0,0
CUS04448,1,21250.0,173,10,0.0909,1,0,0,2
CUS04449,1,33000.0,32,4,0.2,1,1,0,3
CUS04450,0,0.0,184,1,0.0,0,0,0,2
CUS04451,1,3500.0,50,4,0.2,1,1,0,3
CUS04452,17,752000.0,12,7,2.125,6,0,0,0
CUS04453,1,49650.0,184,3,0.25,1,1,1,1
CUS04454,0,0.0,184,9,0.0,0,1,1,1
CUS04455,0,0.0,184,1,0.0,0,0,0,2
CUS04456,1,12100.0,51,8,0.1111,1,1,1,1
CUS04457,8,195600.0,10,13,0.5714,3,1,0,4
CUS04458,0,0.0,184,8,0.0,0,1,1,1
CUS04459,9,125750.0,5,5,1.5,3,0,0,4
CUS04460,13,617750.0,4,10,1.1818,6,0,0,0
CUS04461,0,0.0,184,2,0.0,0,0,0,2
CUS04462,9,257150.0,2,13,0.6429,4,1,1,4
CUS04463,1,46450.0,26,1,0.5,1,0,0,2
CUS04464,0,0.0,184,2,0.0,0,0,0,2
CUS04465,1,43750.0,42,2,0.3333,1,1,0,3
CUS04466,0,0.0,184,2,0.0,0,1,1,1
CUS04467,12,646450.0,2,11,1.0,3,0,0,0
CUS04468,0,0.0,184,8,0.0,0,1,1,1
CUS04469,1,1700.0,113,8,0.1111,1,1,1,1
CUS04470,0,0.0,184,2,0.0,0,0,0,2
CUS04471,7,170950.0,4,12,0.5385,4,0,0,4
CUS04472,17,904550.0,10,7,2.125,5,0,0,0
CUS04473,2,3550.0,116,4,0.4,1,0,0,2
CUS04474,0,0.0,184,1,0.0,0,0,0,2
CUS04475,1,300.0,2,8,0.1111,1,1,1,1
CUS04476,15,704200.0,23,12,1.1538,4,0,0,0
CUS04477,1,9000.0,163,3,0.25,1,1,0,3
CUS04478,8,375900.0,15,6,1.1429,4,0,0,0
CUS04479,12,426100.0,6,4,2.4,4,0,0,0
CUS04480,6,91850.0,29,7,0.75,3,1,0,4
CUS04481,3,121700.0,45,15,0.1875,2,1,1,1
CUS04482,2,68550.0,47,4,0.4,2,0,0,2
CUS04483,9,694250.0,27,12,0.6923,5,0,0,0
CUS04484,1,850.0,130,7,0.125,1,1,0,3
CUS04485,0,0.0,184,6,0.0,0,1,0,3
CUS04486,8,398750.0,8,4,1.6,3,0,0,0
CUS04487,9,226300.0,43,11,0.75,5,1,0,4
CUS04488,3,27450.0,11,2,1.0,2,0,0,2
CUS04489,5,353250.0,38,11,0.4167,4,0,0,4
CUS04490,3,28550.0,6,5,0.5,2,0,0,2
CUS04491,0,0.0,184,9,0.0,0,1,1,1
CUS04492,3,128750.0,7,15,0.1875,3,1,0,4
CUS04493,17,561500.0,6,4,3.4,3,0,0,0
CUS04494,1,450.0,157,1,0.5,1,0,0,2
CUS04495,3,187500.0,91,5,0.5,2,0,0,2
CUS04496,5,165950.0,2,12,0.3846,4,0,0,4
CUS04497,3,30600.0,33,1,1.5,2,0,0,2
CUS04498,0,0.0,184,7,0.0,0,1,0,3
CUS04499,0,0.0,184,5,0.0,0,1,0,3
CUS04500,2,23850.0,138,1,1.0,2,1,1,1
CUS04501,0,0.0,184,7,0.0,0,1,1,1
CUS04502,0,0.0,184,1,0.0,0,0,0,2
CUS04503,15,438650.0,10,10,1.3636,6,0,0,0
CUS04504,4,115950.0,37,15,0.25,2,1,0,4
CUS04505,1,85100.0,70,7,0.125,1,1,0,3
CUS04506,0,0.0,184,7,0.0,0,1,0,3
CUS04507,6,25850.0,7,14,0.4,2,1,0,4
CUS04508,3,147800.0,1,8,0.3333,2,1,0,4
CUS04509,0,0.0,184,2,0.0,0,0,0,2
CUS04510,1,1300.0,96,7,0.125,1,1,0,3
CUS04511,18,968250.0,21,4,3.6,6,0,0,0
CUS04512,0,0.0,184,7,0.0,0,1,1,1
CUS04513,8,408450.0,27,10,0.7273,4,0,0,4
CUS04514,0,0.0,184,2,0.0,0,0,0,2
CUS04515,1,91450.0,32,9,0.1,1,1,1,1
CUS04516,8,186400.0,8,7,1.0,4,0,0,4
CUS04517,6,124800.0,8,5,1.0,3,0,0,4
CUS04518,0,0.0,184,3,0.0,0,1,1,1
CUS04519,0,0.0,184,2,0.0,0,0,0,2
CUS04520,0,0.0,184,2,0.0,0,0,0,2
CUS04521,0,0.0,184,2,0.0,0,0,0,2
CUS04522,0,0.0,184,2,0.0,0,0,0,2
CUS04523,0,0.0,184,2,0.0,0,0,0,2
CUS04524,0,0.0,184,7,0.0,0,1,0,3
CUS04525,0,0.0,184,7,0.0,0,1,1,1
CUS04526,0,0.0,184,2,0.0,0,0,0,2
CUS04527,1,99900.0,1,7,0.125,1,0,0,2
CUS04528,0,0.0,184,8,0.0,0,1,1,1
CUS04529,13,689100.0,20,7,1.625,4,0,0,0
CUS04530,1,150.0,96,1,0.5,1,0,0,2
CUS04531,2,67300.0,23,2,0.6667,2,0,0,2
CUS04532,0,0.0,184,3,0.0,0,1,1,1
CUS04533,6,164600.0,23,9,0.6,1,1,0,4
CUS04534,0,0.0,184,7,0.0,0,1,1,1
CUS04535,8,343500.0,75,9,0.8,3,0,0,4
CUS04536,1,27100.0,130,3,0.25,1,0,0,2
CUS04537,13,540300.0,9,7,1.625,5,0,0,0
CUS04538,12,651550.0,1,12,0.9231,5,0,0,0
CUS04539,1,350.0,124,5,0.1667,1,1,0,3
CUS04540,0,0.0,184,7,0.0,0,1,1,1
CUS04541,5,105500.0,6,12,0.3846,3,1,1,4
CUS04542,0,0.0,184,1,0.0,0,0,0,2
CUS04543,0,0.0,184,10,0.0,0,1,1,1
CUS04544,1,67000.0,137,4,0.2,1,1,1,1
CUS04545,1,2600.0,57,5,0.1667,1,1,1,1
CUS04546,2,125750.0,67,3,0.5,2,0,0,2
CUS04547,1,29700.0,175,3,0.25,1,1,0,3
CUS04548,1,700.0,105,4,0.2,1,0,0,2
CUS04549,4,188700.0,2,5,0.6667,4,1,0,4
CUS04550,5,129150.0,1,11,0.4167,3,1,1,4
CUS04551,0,0.0,184,3,0.0,0,1,1,1
CUS04552,8,313950.0,4,5,1.3333,4,1,0,4
CUS04553,6,241500.0,17,4,1.2,3,0,0,4
CUS04554,1,800.0,24,9,0.1,1,1,0,3
CUS04555,1,1350.0,52,3,0.25,1,1,1,1
CUS04556,7,70050.0,28,5,1.1667,3,1,0,4
CUS04557,0,0.0,184,2,0.0,0,1,0,3
CUS04558,17,685750.0,1,5,2.8333,4,0,0,0
CUS04559,0,0.0,184,5,0.0,0,1,1,1
CUS04560,6,305900.0,80,8,0.6667,4,0,0,4
CUS04561,5,288900.0,11,13,0.3571,3,1,1,4
CUS04562,6,173650.0,62,6,0.8571,3,1,0,4
CUS04563,6,147300.0,29,6,0.8571,3,0,0,4
CUS04564,12,331650.0,19,10,1.0909,4,0,0,0
CUS04565,1,30650.0,14,5,0.1667,1,1,0,3
CUS04566,0,0.0,184,8,0.0,0,1,1,1
CUS04567,0,0.0,184,10,0.0,0,1,1,1
CUS04568,9,537350.0,2,9,0.9,3,0,0,0
CUS04569,5,76750.0,30,7,0.625,2,0,0,4
CUS04570,0,0.0,184,1,0.0,0,0,0,2
CUS04571,9,489900.0,1,14,0.6,4,1,1,4
CUS04572,3,109900.0,17,1,1.5,2,0,0,2
CUS04573,1,22200.0,25,3,0.25,1,0,0,2
CUS04574,0,0.0,184,9,0.0,0,1,1,1
CUS04575,11,367000.0,2,12,0.8462,4,0,0,4
CUS04576,1,26800.0,31,7,0.125,1,1,1,1
CUS04577,0,0.0,184,1,0.0,0,0,0,2
CUS04578,1,84900.0,73,10,0.0909,1,1,1,1
CUS04579,0,0.0,184,5,0.0,0,0,0,2
CUS04580,1,44300.0,106,2,0.3333,1,0,0,2
CUS04581,0,0.0,184,7,0.0,0,1,0,3
CUS04582,5,116900.0,8,12,0.3846,3,0,0,4
CUS04583,8,432900.0,3,12,0.6154,5,0,0,4
CUS04584,0,0.0,184,1,0.0,0,0,0,2
CUS04585,0,0.0,184,4,0.0,0,1,0,3
CUS04586,9,519750.0,14,8,1.0,4,0,0,0
CUS04587,3,78200.0,29,14,0.2,2,1,1,1
CUS04588,1,11250.0,6,5,0.1667,1,0,0,2
CUS04589,4,105500.0,14,10,0.3636,3,1,1,4
CUS04590,1,22950.0,19,9,0.1,1,1,1,1
CUS04591,4,120850.0,5,5,0.6667,2,1,0,4
CUS04592,1,40900.0,87,7,0.125,1,1,1,1
CUS04593,2,65000.0,48,2,0.6667,2,1,1,1
CUS04594,14,766100.0,31,10,1.2727,4,0,0,0
CUS04595,6,173200.0,15,7,0.75,3,1,0,4
CUS04596,2,198300.0,12,5,0.3333,2,0,0,2
CUS04597,1,82300.0,120,10,0.0909,1,1,0,3
CUS04598,9,202050.0,99,13,0.6429,2,0,0,4
CUS04599,2,98150.0,74,4,0.4,1,0,0,2
CUS04600,5,35450.0,60,13,0.3571,2,0,0,4
CUS04601,1,16250.0,35,9,0.1,1,1,0,3
CUS04602,8,363900.0,3,14,0.5333,3,1,0,4
CUS04603,5,183450.0,12,5,0.8333,3,0,0,4
CUS04604,14,603200.0,40,8,1.5556,5,0,0,0
CUS04605,9,373450.0,70,12,0.6923,4,1,0,4
CUS04606,8,471750.0,9,11,0.6667,3,1,0,4
CUS04607,0,0.0,184,8,0.0,0,1,1,1
CUS04608,7,274650.0,20,6,1.0,3,0,0,4
CUS04609,0,0.0,184,1,0.0,0,0,0,2
CUS04610,2,115700.0,72,3,0.5,1,0,0,2
CUS04611,15,577450.0,14,9,1.5,4,0,0,0
CUS04612,0,0.0,184,3,0.0,0,1,0,3
CUS04613,1,75550.0,120,4,0.2,1,1,1,1
CUS04614,0,0.0,184,9,0.0,0,1,0,3
CUS04615,0,0.0,184,10,0.0,0,1,1,1
CUS04616,1,25350.0,48,8,0.1111,1,1,1,1
CUS04617,17,887700.0,19,5,2.8333,4,0,0,0
CUS04618,0,0.0,184,5,0.0,0,1,1,1
CUS04619,1,1950.0,174,8,0.1111,1,1,0,3
CUS04620,16,637550.0,8,10,1.4545,4,0,0,0
CUS04621,0,0.0,184,4,0.0,0,1,1,1
CUS04622,8,261300.0,53,6,1.1429,3,0,0,4
CUS04623,9,292650.0,54,9,0.9,5,1,0,4
CUS04624,5,111050.0,42,10,0.4545,3,0,0,4
CUS04625,6,386350.0,21,14,0.4,5,1,0,4
CUS04626,1,55250.0,124,5,0.1667,1,0,0,2
CUS04627,0,0.0,184,8,0.0,0,1,1,1
CUS04628,6,53750.0,75,13,0.4286,3,0,0,4
CUS04629,2,75050.0,52,1,1.0,2,1,0,3
CUS04630,0,0.0,184,1,0.0,0,0,0,2
CUS04631,1,14550.0,171,3,0.25,1,0,0,2
CUS04632,0,0.0,184,1,0.0,0,0,0,2
CUS04633,0,0.0,184,5,0.0,0,1,0,3
CUS04634,0,0.0,184,1,0.0,0,0,0,2
CUS04635,1,1800.0,138,1,0.5,1,0,0,2
CUS04636,2,98850.0,31,5,0.3333,2,1,1,1
CUS04637,0,0.0,184,2,0.0,0,1,1,1
CUS04638,1,59100.0,165,10,0.0909,1,1,1,1
CUS04639,0,0.0,184,5,0.0,0,0,0,2
CUS04640,0,0.0,184,8,0.0,0,1,0,3
CUS04641,0,0.0,184,4,0.0,0,1,1,1
CUS04642,0,0.0,184,4,0.0,0,1,1,1
CUS04643,6,506100.0,76,5,1.0,4,0,0,0
CUS04644,8,225100.0,4,12,0.6154,4,0,0,4
CUS04645,1,67600.0,31,5,0.1667,1,1,1,1
CUS04646,1,3800.0,29,4,0.2,1,1,0,3
CUS04647,1,3100.0,57,10,0.0909,1,1,0,3
CUS04648,2,141300.0,53,2,0.6667,2,1,1,1
CUS04649,0,0.0,184,8,0.0,0,1,1,1
CUS04650,8,247900.0,37,10,0.7273,3,1,0,4
CUS04651,1,8850.0,55,10,0.0909,1,1,1,1
CUS04652,0,0.0,184,3,0.0,0,1,0,3
CUS04653,8,522500.0,16,8,0.8889,5,1,0,4
CUS04654,8,561400.0,1,7,1.0,5,1,0,4
CUS04655,12,405250.0,11,4,2.4,4,0,0,0
CUS04656,0,0.0,184,8,0.0,0,1,0,3
CUS04657,4,218700.0,1,8,0.4444,4,0,0,4
CUS04658,0,0.0,184,1,0.0,0,1,1,1
CUS04659,10,105550.0,8,10,0.9091,3,0,0,4
CUS04660,1,43150.0,27,8,0.1111,1,1,1,1
CUS04661,1,44700.0,161,6,0.1429,1,1,0,3
CUS04662,1,4600.0,96,10,0.0909,1,1,1,1
CUS04663,1,99000.0,24,8,0.1111,1,1,0,3
CUS04664,6,320550.0,2,14,0.4,5,1,0,4
CUS04665,0,0.0,184,10,0.0,0,1,0,3
CUS04666,0,0.0,184,2,0.0,0,0,0,2
CUS04667,0,0.0,184,1,0.0,0,0,0,2
CUS04668,0,0.0,184,1,0.0,0,0,0,2
CUS04669,1,32950.0,106,9,0.1,1,1,0,3
CUS04670,1,26900.0,51,5,0.1667,1,0,0,2
CUS04671,0,0.0,184,8,0.0,0,1,1,1
CUS04672,0,0.0,184,7,0.0,0,1,0,3
CUS04673,3,43200.0,141,5,0.5,2,0,0,2
CUS04674,0,0.0,184,5,0.0,0,1,1,1
CUS04675,7,364350.0,23,10,0.6364,4,0,0,4
CUS04676,7,215050.0,9,9,0.7,4,0,0,4
CUS04677,10,534450.0,20,14,0.6667,4,1,0,4
CUS04678,1,4600.0,24,8,0.1111,1,1,1,1
CUS04679,0,0.0,184,2,0.0,0,0,0,2
CUS04680,1,350.0,78,8,0.1111,1,1,1,1
CUS04681,0,0.0,184,10,0.0,0,1,0,3
CUS04682,7,275400.0,2,13,0.5,4,0,0,4
CUS04683,2,1900.0,49,1,1.0,2,0,0,2
CUS04684,4,259250.0,13,6,0.5714,3,1,0,4
CUS04685,10,318800.0,9,11,0.8333,4,1,0,4
CUS04686,0,0.0,184,7,0.0,0,1,0,3
CUS04687,11,328050.0,5,12,0.8462,4,0,0,4
CUS04688,9,287950.0,32,11,0.75,3,1,1,4
CUS04689,0,0.0,184,9,0.0,0,1,1,1
CUS04690,2,850.0,133,2,0.6667,1,0,0,2
CUS04691,3,77950.0,66,3,0.75,3,0,0,2
CUS04692,1,1050.0,153,10,0.0909,1,1,1,1
CUS04693,0,0.0,184,2,0.0,0,0,0,2
CUS04694,0,0.0,184,2,0.0,0,0,0,2
CUS04695,0,0.0,184,9,0.0,0,1,0,3
CUS04696,0,0.0,184,7,0.0,0,1,1,1
CUS04697,1,47900.0,154,9,0.1,1,1,1,1
CUS04698,1,1900.0,165,6,0.1429,1,0,0,2
CUS04699,10,592800.0,10,14,0.6667,3,1,0,4
CUS04700,0,0.0,184,1,0.0,0,0,0,2
CUS04701,1,27550.0,108,10,0.0909,1,1,0,3
CUS04702,7,210800.0,11,5,1.1667,3,1,0,4
CUS04703,2,60250.0,104,1,1.0,2,0,0,2
CUS04704,3,198800.0,4,7,0.375,3,0,0,4
CUS04705,17,620350.0,1,9,1.7,6,0,0,0
CUS04706,0,0.0,184,10,0.0,0,0,0,2
CUS04707,0,0.0,184,1,0.0,0,0,0,2
CUS04708,0,0.0,184,1,0.0,0,0,0,2
CUS04709,1,102300.0,77,10,0.0909,1,1,0,3
CUS04710,0,0.0,184,1,0.0,0,0,0,2
CUS04711,11,323150.0,28,10,1.0,4,0,0,4
CUS04712,0,0.0,184,4,0.0,0,0,0,2
CUS04713,0,0.0,184,9,0.0,0,1,0,3
CUS04714,0,0.0,184,6,0.0,0,1,1,1
CUS04715,3,116650.0,35,6,0.4286,3,1,0,4
CUS04716,1,1100.0,84,3,0.25,1,0,0,2
CUS04717,2,114900.0,16,5,0.3333,1,0,0,2
CUS04718,1,850.0,88,4,0.2,1,0,0,2
CUS04719,6,356450.0,12,5,1.0,3,1,0,4
CUS04720,12,500500.0,2,4,2.4,6,0,0,0
CUS04721,0,0.0,184,3,0.0,0,1,1,1
