customer_id,account_open_date,acquisition_channel,kyc_level,location
CUS04305,2022-05-10,Loan Campaign,Tier 1,Lagos
CUS04306,2022-01-19,Referral,Tier 3,Plateau
CUS04307,2022-01-08,Loan Campaign,Tier 2,Lagos
CUS04308,2022-06-25,Loan Campaign,Tier 1,Lagos
CUS04309,2022-03-30,Direct,Tier 2,Lagos
CUS04310,2022-02-11,Loan Campaign,Tier 2,Lagos
CUS04311,2022-02-14,Agent Network,Tier 2,Kaduna
CUS04312,2022-02-12,Ads,Tier 2,Plateau
CUS04313,2022-03-07,Referral,Tier 3,Lagos
CUS04314,2022-02-16,Referral,Tier 2,Kaduna
CUS04315,2022-06-24,Ads,Tier 3,Lagos
CUS04316,2022-01-09,Ads,Tier 1,Lagos
CUS04317,2022-02-19,Loan Campaign,Tier 1,Lagos
CUS04318,2022-01-16,Loan Campaign,Tier 2,Lagos
CUS04319,2022-05-31,Ads,Tier 1,Plateau
CUS04320,2022-01-28,Ads,Tier 1,Lagos
CUS04321,2022-01-01,Agent Network,Tier 1,Kaduna
CUS04322,2022-03-01,Ads,Tier 3,Lagos
CUS04323,2022-02-13,Ads,Tier 1,Kaduna
CUS04324,2022-03-21,Loan Campaign,Tier 1,Kaduna
CUS04325,2022-01-07,Ads,Tier 2,Lagos
CUS04326,2022-03-10,Ads,Tier 2,Lagos
CUS04327,2022-03-13,Ads,Tier 1,Lagos
CUS04328,2022-04-01,Direct,Tier 2,Lagos
CUS04329,2022-05-07,Direct,Tier 2,Lagos
CUS04330,2022-03-04,Loan Campaign,Tier 1,Plateau
CUS04331,2022-05-20,Referral,Tier 2,Lagos
CUS04332,2022-02-21,Loan Campaign,Tier 1,Lagos
CUS04333,2022-01-30,Loan Campaign,Tier 1,Kaduna
CUS04334,2022-06-27,Ads,Tier 3,Plateau
CUS04335,2022-05-29,Ads,Tier 2,Lagos
CUS04336,2022-03-22,Referral,Tier 1,Lagos
CUS04337,2022-01-26,Loan Campaign,Tier 2,Lagos
CUS04338,2022-06-02,Agent Network,Tier 1,Lagos
CUS04339,2022-06-30,Referral,Tier 2,Plateau
CUS04340,2022-03-10,Loan Campaign,Tier 1,Lagos
CUS04341,2022-02-25,Loan Campaign,Tier 1,Lagos
CUS04342,2022-05-12,Referral,Tier 2,Lagos
CUS04343,2022-02-01,Ads,Tier 1,Lagos
CUS04344,2022-02-12,Referral,Tier 2,Lagos
CUS04345,2022-01-01,Ads,Tier 1,Lagos
CUS04346,2022-03-25,Ads,Tier 1,Lagos
CUS04347,2022-03-24,Loan Campaign,Tier 1,Lagos
CUS04348,2022-03-22,Ads,Tier 1,Lagos
CUS04349,2022-06-16,Referral,Tier 2,Lagos
CUS04350,2022-01-28,Ads,Tier 1,Lagos
CUS04351,2022-03-12,Loan Campaign,Tier 2,Lagos
CUS04352,2022-03-29,Loan Campaign,Tier 1,Lagos
CUS04353,2022-03-13,Ads,Tier 1,Kaduna
CUS04354,2022-04-13,Loan Campaign,Tier 2,Lagos
CUS04355,2022-02-02,Ads,Tier 1,Lagos
CUS04356,2022-06-06,Loan Campaign,Tier 2,Kaduna
CUS04357,2022-02-05,Loan Campaign,Tier 1,Lagos
CUS04358,2022-02-07,Loan Campaign,Tier 1,Lagos
CUS04359,2022-04-17,Agent Network,Tier 1,Kaduna
CUS04360,2022-01-18,Loan Campaign,Tier 1,Lagos
CUS04361,2022-01-27,Referral,Tier 2,Lagos
CUS04362,2022-02-05,Ads,Tier 3,Lagos
CUS04363,2022-01-30,Loan Campaign,Tier 2,Lagos
CUS04364,2022-04-08,Ads,Tier 3,Plateau
CUS04365,2022-06-01,Ads,Tier 2,Lagos
CUS04366,2022-05-07,Ads,Tier 2,Plateau
CUS04367,2022-03-25,Loan Campaign,Tier 1,Plateau
CUS04368,2022-01-30,Loan Campaign,Tier 1,Lagos
CUS04369,2022-02-15,Loan Campaign,Tier 1,Kaduna
CUS04370,2022-03-23,Loan Campaign,Tier 1,Lagos
CUS04371,2022-06-03,Ads,Tier 1,Lagos
CUS04372,2022-04-29,Ads,Tier 1,Lagos
CUS04373,2022-03-14,Loan Campaign,Tier 2,Kaduna
CUS04374,2022-01-31,Ads,Tier 1,Lagos
CUS04375,2022-05-02,Ads,Tier 1,Lagos
CUS04376,2022-02-08,Loan Campaign,Tier 1,Lagos
CUS04377,2022-01-03,Loan Campaign,Tier 1,Lagos
CUS04378,2022-01-14,Referral,Tier 1,Plateau
CUS04379,2022-03-30,Ads,Tier 1,Lagos
CUS04380,2022-05-31,Ads,Tier 2,Plateau
CUS04381,2022-03-29,Loan Campaign,Tier 1,Lagos
CUS04382,2022-01-11,Loan Campaign,Tier 2,Kaduna
CUS04383,2022-04-18,Ads,Tier 1,Lagos
CUS04384,2022-01-27,Loan Campaign,Tier 1,Lagos
CUS04385,2022-01-07,Loan Campaign,Tier 1,Lagos
CUS04386,2022-01-16,Loan Campaign,Tier 1,Lagos
CUS04387,2022-03-27,Referral,Tier 3,Kaduna
CUS04388,2022-03-27,Ads,Tier 2,Plateau
CUS04389,2022-03-31,Ads,Tier 2,Lagos
CUS04390,2022-06-10,Ads,Tier 3,Lagos
CUS04391,2022-04-27,Agent Network,Tier 1,Lagos
CUS04392,2022-04-16,Loan Campaign,Tier 3,Lagos
CUS04393,2022-05-03,Referral,Tier 2,Lagos
CUS04394,2022-02-04,Ads,Tier 1,Lagos
CUS04395,2022-04-24,Loan Campaign,Tier 1,Lagos
CUS04396,2022-02-24,Loan Campaign,Tier 1,Kaduna
CUS04397,2022-01-29,Agent Network,Tier 1,Lagos
CUS04398,2022-02-25,Loan Campaign,Tier 1,Lagos
CUS04399,2022-01-05,Loan Campaign,Tier 2,Lagos
CUS04400,2022-02-15,Referral,Tier 2,Kaduna
CUS04401,2022-06-06,Ads,Tier 3,Lagos
CUS04402,2022-06-24,Loan Campaign,Tier 1,Kaduna
CUS04403,2022-04-05,Ads,Tier 2,Lagos
CUS04404,2022-02-13,Ads,Tier 2,Lagos
CUS04405,2022-05-01,Ads,Tier 2,Plateau
CUS04406,2022-01-31,Loan Campaign,Tier 1,Lagos
CUS04407,2022-03-29,Ads,Tier 1,Plateau
CUS04408,2022-02-24,Ads,Tier 1,Lagos
CUS04409,2022-02-26,Loan Campaign,Tier 2,Lagos
CUS04410,2022-03-07,Loan Campaign,Tier 2,Plateau
CUS04411,2022-05-06,Direct,Tier 2,Kaduna
CUS04412,2022-01-01,Loan Campaign,Tier 2,Plateau
CUS04413,2022-01-29,Loan Campaign,Tier 1,Lagos
CUS04414,2022-01-04,Agent Network,Tier 1,Lagos
CUS04415,2022-03-06,Referral,Tier 2,Lagos
CUS04416,2022-01-03,Ads,Tier 2,Plateau
CUS04417,2022-05-13,Ads,Tier 1,Lagos
CUS04418,2022-02-06,Loan Campaign,Tier 1,Lagos
CUS04419,2022-06-25,Referral,Tier 2,Lagos
CUS04420,2022-02-01,Ads,Tier 3,Lagos
CUS04421,2022-01-18,Ads,Tier 1,Lagos
CUS04422,2022-02-01,Ads,Tier 2,Lagos
CUS04423,2022-06-22,Ads,Tier 2,Lagos
CUS04424,2022-02-28,Loan Campaign,Tier 1,Plateau
CUS04425,2022-06-30,Referral,Tier 2,Lagos
CUS04426,2022-02-01,Ads,Tier 1,Lagos
CUS04427,2022-03-03,Ads,Tier 3,Lagos
CUS04428,2022-01-24,Ads,Tier 2,Plateau
CUS04429,2022-02-09,Loan Campaign,Tier 2,Plateau
CUS04430,2022-02-04,Referral,Tier 2,Lagos
CUS04431,2022-01-26,Loan Campaign,Tier 2,Plateau
CUS04432,2022-01-19,Loan Campaign,Tier 2,Lagos
CUS04433,2022-05-28,Referral,Tier 2,Lagos
CUS04434,2022-06-15,Loan Campaign,Tier 2,Lagos
CUS04435,2022-02-04,Referral,Tier 2,Kaduna
CUS04436,2022-01-08,Loan Campaign,Tier 2,Lagos
CUS04437,2022-06-21,Referral,Tier 3,Lagos
CUS04438,2022-02-12,Ads,Tier 2,Lagos
CUS04439,2022-06-23,Loan Campaign,Tier 1,Plateau
CUS04440,2022-02-01,Loan Campaign,Tier 2,Lagos
CUS04441,2022-03-01,Loan Campaign,Tier 1,Lagos
CUS04442,2022-04-21,Referral,Tier 3,Lagos
CUS04443,2022-02-17,Ads,Tier 2,Plateau
CUS04444,2022-05-04,Referral,Tier 1,Kaduna
CUS04445,2022-03-02,Referral,Tier 1,Lagos
CUS04446,2022-02-12,Ads,Tier 2,Lagos
CUS04447,2022-05-19,Direct,Tier 2,Lagos
CUS04448,2022-01-02,Loan Campaign,Tier 2,Lagos
CUS04449,2022-03-01,Loan Campaign,Tier 2,Lagos
CUS04450,2022-02-24,Referral,Tier 1,Lagos
CUS04451,2022-03-28,Agent Network,Tier 1,Lagos
CUS04452,2022-04-30,Direct,Tier 3,Plateau
CUS04453,2022-01-16,Loan Campaign,Tier 1,Plateau
CUS04454,2022-01-22,Ads,Tier 1,Lagos
CUS04455,2022-05-25,Agent Network,Tier 2,Lagos
CUS04456,2022-01-20,Loan Campaign,Tier 2,Lagos
CUS04457,2022-02-06,Loan Campaign,Tier 1,Lagos
CUS04458,2022-03-20,Loan Campaign,Tier 1,Lagos
CUS04459,2022-02-15,Referral,Tier 1,Kaduna
CUS04460,2022-02-01,Direct,Tier 3,Lagos
CUS04461,2022-05-29,Loan Campaign,Tier 1,Lagos
CUS04462,2022-05-16,Ads,Tier 2,Plateau
CUS04463,2022-02-17,Agent Network,Tier 1,Plateau
CUS04464,2022-02-10,Direct,Tier 1,Plateau
CUS04465,2022-02-09,Agent Network,Tier 1,Lagos
CUS04466,2022-04-09,Ads,Tier 2,Lagos
CUS04467,2022-04-16,Direct,Tier 2,Lagos
CUS04468,2022-02-12,Loan Campaign,Tier 1,Lagos
CUS04469,2022-01-16,Loan Campaign,Tier 1,Kaduna
CUS04470,2022-01-30,Agent Network,Tier 2,Lagos
CUS04471,2022-02-13,Ads,Tier 2,Lagos
CUS04472,2022-06-16,Referral,Tier 3,Lagos
CUS04473,2022-05-29,Loan Campaign,Tier 2,Lagos
CUS04474,2022-04-04,Referral,Tier 1,Lagos
CUS04475,2022-03-15,Loan Campaign,Tier 2,Lagos
CUS04476,2022-04-15,Ads,Tier 2,Kaduna
CUS04477,2022-02-18,Agent Network,Tier 2,Lagos
CUS04478,2022-03-21,Referral,Tier 2,Kaduna
CUS04479,2022-03-10,Ads,Tier 2,Lagos
CUS04480,2022-02-17,Referral,Tier 2,Lagos
CUS04481,2022-05-23,Referral,Tier 1,Kaduna
CUS04482,2022-01-30,Loan Campaign,Tier 1,Lagos
CUS04483,2022-06-09,Direct,Tier 3,Lagos
CUS04484,2022-03-26,Loan Campaign,Tier 2,Plateau
CUS04485,2022-02-13,Loan Campaign,Tier 1,Lagos
CUS04486,2022-06-23,Referral,Tier 2,Lagos
CUS04487,2022-05-11,Direct,Tier 3,Lagos
CUS04488,2022-05-24,Ads,Tier 1,Lagos
CUS04489,2022-03-28,Direct,Tier 3,Lagos
CUS04490,2022-03-22,Ads,Tier 2,Kaduna
CUS04491,2022-03-16,Ads,Tier 2,Lagos
CUS04492,2022-04-20,Loan Campaign,Tier 3,Lagos
CUS04493,2022-02-19,Ads,Tier 2,Plateau
CUS04494,2022-02-25,Ads,Tier 1,Lagos
CUS04495,2022-06-05,Referral,Tier 2,Lagos
CUS04496,2022-02-26,Ads,Tier 2,Lagos
CUS04497,2022-04-15,Loan Campaign,Tier 1,Kaduna
CUS04498,2022-02-26,Loan Campaign,Tier 1,Lagos
CUS04499,2022-02-28,Loan Campaign,Tier 2,Lagos
CUS04500,2022-06-20,Agent Network,Tier 1,Kaduna
CUS04501,2022-03-28,Loan Campaign,Tier 1,Lagos
CUS04502,2022-01-08,Referral,Tier 1,Lagos
CUS04503,2022-01-12,Referral,Tier 3,Lagos
CUS04504,2022-02-19,Ads,Tier 1,Plateau
CUS04505,2022-03-27,Loan Campaign,Tier 2,Plateau
CUS04506,2022-01-30,Loan Campaign,Tier 2,Lagos
CUS04507,2022-06-11,Referral,Tier 1,Lagos
CUS04508,2022-06-18,Loan Campaign,Tier 1,Lagos
CUS04509,2022-06-03,Agent Network,Tier 1,Lagos
CUS04510,2022-03-07,Loan Campaign,Tier 2,Lagos
CUS04511,2022-01-20,Ads,Tier 3,Lagos
CUS04512,2022-03-30,Loan Campaign,Tier 1,Lagos
CUS04513,2022-05-29,Ads,Tier 2,Plateau
CUS04514,2022-05-10,Agent Network,Tier 1,Lagos
CUS04515,2022-03-15,Ads,Tier 2,Kaduna
CUS04516,2022-04-14,Direct,Tier 2,Lagos
CUS04517,2022-01-07,Referral,Tier 2,Lagos
CUS04518,2022-02-06,Loan Campaign,Tier 1,Lagos
CUS04519,2022-02-28,Agent Network,Tier 1,Lagos
CUS04520,2022-03-18,Referral,Tier 1,Plateau
CUS04521,2022-04-19,Referral,Tier 1,Lagos
CUS04522,2022-03-15,Ads,Tier 1,Lagos
CUS04523,2022-04-29,Direct,Tier 1,Kaduna
CUS04524,2022-02-11,Loan Campaign,Tier 1,Kaduna
CUS04525,2022-03-01,Loan Campaign,Tier 1,Lagos
CUS04526,2022-05-06,Agent Network,Tier 1,Plateau
CUS04527,2022-01-30,Ads,Tier 1,Lagos
CUS04528,2022-03-18,Loan Campaign,Tier 1,Lagos
CUS04529,2022-03-05,Referral,Tier 2,Plateau
CUS04530,2022-04-14,Agent Network,Tier 1,Lagos
CUS04531,2022-01-27,Ads,Tier 1,Plateau
CUS04532,2022-01-17,Loan Campaign,Tier 1,Plateau
CUS04533,2022-05-08,Loan Campaign,Tier 1,Kaduna
CUS04534,2022-03-11,Ads,Tier 1,Kaduna
CUS04535,2022-05-03,Direct,Tier 2,Lagos
CUS04536,2022-04-15,Loan Campaign,Tier 2,Plateau
CUS04537,2022-04-18,Direct,Tier 3,Plateau
CUS04538,2022-02-03,Referral,Tier 3,Plateau
CUS04539,2022-03-23,Loan Campaign,Tier 1,Plateau
CUS04540,2022-02-09,Loan Campaign,Tier 2,Lagos
CUS04541,2022-01-17,Ads,Tier 1,Lagos
CUS04542,2022-04-13,Loan Campaign,Tier 1,Lagos
CUS04543,2022-02-13,Ads,Tier 1,Lagos
CUS04544,2022-02-05,Loan Campaign,Tier 1,Plateau
CUS04545,2022-03-26,Loan Campaign,Tier 1,Plateau
CUS04546,2022-01-24,Ads,Tier 2,Lagos
CUS04547,2022-04-21,Ads,Tier 1,Lagos
CUS04548,2022-04-28,Agent Network,Tier 1,Lagos
CUS04549,2022-04-14,Loan Campaign,Tier 2,Lagos
CUS04550,2022-03-23,Loan Campaign,Tier 1,Plateau
CUS04551,2022-03-04,Loan Campaign,Tier 1,Kaduna
CUS04552,2022-04-09,Referral,Tier 2,Plateau
CUS04553,2022-03-10,Referral,Tier 2,Lagos
CUS04554,2022-01-28,Ads,Tier 1,Lagos
CUS04555,2022-01-18,Loan Campaign,Tier 1,Plateau
CUS04556,2022-06-11,Referral,Tier 2,Kaduna
CUS04557,2022-04-04,Loan Campaign,Tier 1,Lagos
CUS04558,2022-01-21,Direct,Tier 2,Plateau
CUS04559,2022-01-28,Ads,Tier 1,Lagos
CUS04560,2022-05-25,Ads,Tier 2,Lagos
CUS04561,2022-01-13,Ads,Tier 2,Lagos
CUS04562,2022-04-25,Referral,Tier 2,Kaduna
CUS04563,2022-03-25,Direct,Tier 2,Lagos
CUS04564,2022-04-24,Referral,Tier 3,Lagos
CUS04565,2022-02-27,Loan Campaign,Tier 1,Lagos
CUS04566,2022-03-29,Loan Campaign,Tier 2,Plateau
CUS04567,2022-03-10,Loan Campaign,Tier 2,Lagos
CUS04568,2022-02-26,Direct,Tier 2,Plateau
CUS04569,2022-05-23,Referral,Tier 2,Lagos
CUS04570,2022-06-12,Direct,Tier 1,Lagos
CUS04571,2022-04-19,Ads,Tier 3,Lagos
CUS04572,2022-03-09,Loan Campaign,Tier 1,Kaduna
CUS04573,2022-06-13,Loan Campaign,Tier 1,Lagos
CUS04574,2022-03-14,Ads,Tier 2,Lagos
CUS04575,2022-05-09,Ads,Tier 2,Plateau
CUS04576,2022-02-22,Loan Campaign,Tier 2,Lagos
CUS04577,2022-06-24,Agent Network,Tier 1,Lagos
CUS04578,2022-02-26,Loan Campaign,Tier 1,Kaduna
CUS04579,2022-06-03,Ads,Tier 1,Lagos
CUS04580,2022-02-01,Loan Campaign,Tier 1,Kaduna
CUS04581,2022-01-18,Loan Campaign,Tier 2,Lagos
CUS04582,2022-03-08,Ads,Tier 1,Plateau
CUS04583,2022-04-29,Direct,Tier 3,Lagos
CUS04584,2022-03-07,Direct,Tier 1,Kaduna
CUS04585,2022-03-19,Loan Campaign,Tier 1,Lagos
CUS04586,2022-03-13,Direct,Tier 2,Lagos
CUS04587,2022-03-24,Referral,Tier 2,Lagos
CUS04588,2022-01-18,Loan Campaign,Tier 2,Lagos
CUS04589,2022-05-26,Loan Campaign,Tier 3,Kaduna
CUS04590,2022-03-23,Loan Campaign,Tier 1,Lagos
CUS04591,2022-05-25,Referral,Tier 1,Lagos
CUS04592,2022-02-26,Loan Campaign,Tier 1,Lagos
CUS04593,2022-01-25,Loan Campaign,Tier 1,Lagos
CUS04594,2022-03-03,Direct,Tier 2,Lagos
CUS04595,2022-04-22,Loan Campaign,Tier 2,Plateau
CUS04596,2022-06-16,Loan Campaign,Tier 2,Lagos
CUS04597,2022-01-06,Loan Campaign,Tier 1,Lagos
CUS04598,2022-03-19,Loan Campaign,Tier 2,Kaduna
CUS04599,2022-04-14,Ads,Tier 1,Lagos
CUS04600,2022-06-27,Ads,Tier 1,Lagos
CUS04601,2022-03-11,Ads,Tier 2,Lagos
CUS04602,2022-06-05,Referral,Tier 1,Plateau
CUS04603,2022-04-16,Direct,Tier 2,Lagos
CUS04604,2022-02-26,Direct,Tier 3,Lagos
CUS04605,2022-06-17,Direct,Tier 2,Lagos
CUS04606,2022-02-06,Ads,Tier 2,Plateau
CUS04607,2022-02-06,Loan Campaign,Tier 1,Lagos
CUS04608,2022-01-09,Ads,Tier 2,Plateau
CUS04609,2022-04-02,Referral,Tier 1,Lagos
CUS04610,2022-04-16,Loan Campaign,Tier 1,Kaduna
CUS04611,2022-03-21,Referral,Tier 2,Kaduna
CUS04612,2022-02-20,Loan Campaign,Tier 1,Plateau
CUS04613,2022-03-21,Ads,Tier 1,Lagos
CUS04614,2022-03-09,Ads,Tier 1,Lagos
CUS04615,2022-02-21,Loan Campaign,Tier 1,Plateau
CUS04616,2022-02-06,Loan Campaign,Tier 1,Lagos
CUS04617,2022-01-01,Referral,Tier 2,Kaduna
CUS04618,2022-01-14,Ads,Tier 1,Lagos
CUS04619,2022-03-25,Loan Campaign,Tier 1,Lagos
CUS04620,2022-03-30,Referral,Tier 3,Plateau
CUS04621,2022-01-31,Loan Campaign,Tier 1,Lagos
CUS04622,2022-01-09,Direct,Tier 2,Lagos
CUS04623,2022-06-17,Ads,Tier 3,Lagos
CUS04624,2022-01-01,Ads,Tier 2,Lagos
CUS04625,2022-06-16,Ads,Tier 3,Plateau
CUS04626,2022-05-27,Ads,Tier 1,Kaduna
CUS04627,2022-03-22,Loan Campaign,Tier 2,Plateau
CUS04628,2022-06-14,Ads,Tier 1,Lagos
CUS04629,2022-01-05,Loan Campaign,Tier 1,Plateau
CUS04630,2022-01-24,Loan Campaign,Tier 1,Plateau
CUS04631,2022-05-31,Loan Campaign,Tier 1,Lagos
CUS04632,2022-04-25,Direct,Tier 1,Lagos
CUS04633,2022-02-15,Ads,Tier 2,Plateau
CUS04634,2022-02-13,Ads,Tier 1,Lagos
CUS04635,2022-03-29,Agent Network,Tier 1,Lagos
CUS04636,2022-04-28,Agent Network,Tier 2,Kaduna
CUS04637,2022-03-09,Ads,Tier 1,Kaduna
CUS04638,2022-01-13,Ads,Tier 1,Lagos
CUS04639,2022-01-08,Ads,Tier 1,Plateau
CUS04640,2022-03-26,Loan Campaign,Tier 1,Lagos
CUS04641,2022-03-11,Ads,Tier 1,Lagos
CUS04642,2022-01-28,Loan Campaign,Tier 1,Lagos
CUS04643,2022-05-14,Ads,Tier 3,Lagos
CUS04644,2022-01-31,Direct,Tier 2,Kaduna
CUS04645,2022-02-23,Loan Campaign,Tier 1,Lagos
CUS04646,2022-03-02,Agent Network,Tier 2,Kaduna
CUS04647,2022-01-27,Ads,Tier 1,Lagos
CUS04648,2022-04-03,Agent Network,Tier 2,Lagos
CUS04649,2022-02-25,Ads,Tier 1,Lagos
CUS04650,2022-04-07,Ads,Tier 2,Lagos
CUS04651,2022-03-22,Loan Campaign,Tier 1,Lagos
CUS04652,2022-03-22,Loan Campaign,Tier 1,Lagos
CUS04653,2022-03-25,Loan Campaign,Tier 3,Lagos
CUS04654,2022-01-29,Referral,Tier 3,Lagos
CUS04655,2022-01-11,Referral,Tier 2,Lagos
CUS04656,2022-03-18,Loan Campaign,Tier 1,Kaduna
CUS04657,2022-01-27,Loan Campaign,Tier 2,Lagos
CUS04658,2022-04-24,Loan Campaign,Tier 1,Lagos
CUS04659,2022-03-02,Loan Campaign,Tier 1,Lagos
CUS04660,2022-02-02,Loan Campaign,Tier 1,Plateau
CUS04661,2022-02-14,Loan Campaign,Tier 1,Plateau
CUS04662,2022-02-13,Loan Campaign,Tier 1,Lagos
CUS04663,2022-03-20,Ads,Tier 2,Lagos
CUS04664,2022-06-21,Loan Campaign,Tier 3,Lagos
CUS04665,2022-01-03,Loan Campaign,Tier 1,Kaduna
CUS04666,2022-02-24,Loan Campaign,Tier 1,Plateau
CUS04667,2022-01-22,Direct,Tier 1,Lagos
CUS04668,2022-01-14,Referral,Tier 1,Lagos
CUS04669,2022-02-09,Loan Campaign,Tier 1,Plateau
CUS04670,2022-02-26,Agent Network,Tier 1,Lagos
CUS04671,2022-02-08,Loan Campaign,Tier 1,Lagos
CUS04672,2022-02-27,Loan Campaign,Tier 1,Lagos
CUS04673,2022-05-09,Loan Campaign,Tier 1,Lagos
CUS04674,2022-03-21,Ads,Tier 1,Kaduna
CUS04675,2022-01-05,Loan Campaign,Tier 2,Lagos
CUS04676,2022-03-03,Referral,Tier 2,Kaduna
CUS04677,2022-01-16,Referral,Tier 3,Lagos
CUS04678,2022-02-24,Loan Campaign,Tier 2,Lagos
CUS04679,2022-06-10,Agent Network,Tier 1,Lagos
CUS04680,2022-01-11,Loan Campaign,Tier 2,Plateau
CUS04681,2022-02-22,Loan Campaign,Tier 1,Plateau
CUS04682,2022-03-20,Referral,Tier 2,Plateau
CUS04683,2022-06-21,Ads,Tier 1,Lagos
CUS04684,2022-06-20,Referral,Tier 3,Lagos
CUS04685,2022-01-12,Loan Campaign,Tier 2,Lagos
CUS04686,2022-02-19,Loan Campaign,Tier 1,Plateau
CUS04687,2022-01-18,Ads,Tier 2,Lagos
CUS04688,2022-05-01,Referral,Tier 2,Lagos
CUS04689,2022-01-05,Ads,Tier 2,Plateau
CUS04690,2022-06-09,Agent Network,Tier 1,Lagos
CUS04691,2022-01-25,Agent Network,Tier 1,Kaduna
CUS04692,2022-01-27,Ads,Tier 1,Lagos
CUS04693,2022-04-08,Ads,Tier 1,Lagos
CUS04694,2022-03-21,Agent Network,Tier 1,Lagos
CUS04695,2022-03-25,Loan Campaign,Tier 1,Lagos
CUS04696,2022-03-14,Ads,Tier 2,Kaduna
CUS04697,2022-01-02,Loan Campaign,Tier 1,Lagos
CUS04698,2022-01-22,Loan Campaign,Tier 1,Lagos
CUS04699,2022-03-15,Loan Campaign,Tier 2,Plateau
CUS04700,2022-03-30,Ads,Tier 1,Lagos
CUS04701,2022-02-20,Loan Campaign,Tier 1,Lagos
CUS04702,2022-01-01,Loan Campaign,Tier 1,Lagos
CUS04703,2022-05-02,Agent Network,Tier 1,Lagos
CUS04704,2022-03-30,Referral,Tier 3,Plateau
CUS04705,2022-03-17,Referral,Tier 3,Plateau
CUS04706,2022-02-22,Loan Campaign,Tier 2,Lagos
CUS04707,2022-03-17,Ads,Tier 1,Lagos
CUS04708,2022-06-08,Direct,Tier 1,Plateau
CUS04709,2022-01-12,Loan Campaign,Tier 2,Plateau
CUS04710,2022-01-17,Loan Campaign,Tier 1,Lagos
CUS04711,2022-04-18,Ads,Tier 2,Plateau
CUS04712,2022-01-14,Loan Campaign,Tier 1,Kaduna
CUS04713,2022-01-26,Loan Campaign,Tier 1,Lagos
CUS04714,2022-01-24,Loan Campaign,Tier 1,Lagos
CUS04715,2022-03-14,Referral,Tier 2,Lagos
CUS04716,2022-02-23,Ads,Tier 1,Lagos
CUS04717,2022-01-19,Agent Network,Tier 2,Lagos
CUS04718,2022-05-21,Agent Network,Tier 1,Plateau
CUS04719,2022-01-18,Referral,Tier 2,Kaduna
CUS04720,2022-04-10,Direct,Tier 3,Kaduna
CUS04721,2022-01-01,Loan Campaign,Tier 1,Lagos
CUS04722,2022-04-08,Loan Campaign,Tier 3,Lagos
CUS04723,2022-01-14,Ads,Tier 1,Plateau
CUS04724,2022-02-07,Ads,Tier 2,Lagos
CUS04725,2022-03-08,Referral,Tier 1,Lagos
CUS04726,2022-03-02,Loan Campaign,Tier 2,Kaduna
CUS04727,2022-03-06,Referral,Tier 3,Lagos
CUS04728,2022-01-14,Referral,Tier 2,Plateau
CUS04729,2022-03-09,Direct,Tier 1,Lagos
CUS04730,2022-03-19,Agent Network,Tier 1,Lagos
CUS04731,2022-02-12,Referral,Tier 2,Lagos
CUS04732,2022-01-09,Loan Campaign,Tier 2,Lagos
CUS04733,2022-01-09,Loan Campaign,Tier 1,Plateau
CUS04734,2022-02-04,Agent Network,Tier 1,Lagos
CUS04735,2022-05-02,Referral,Tier 1,Lagos
CUS04736,2022-03-05,Loan Campaign,Tier 2,Plateau
CUS04737,2022-03-13,Ads,Tier 1,Plateau
CUS04738,2022-03-21,Loan Campaign,Tier 1,Lagos
CUS04739,2022-03-26,Loan Campaign,Tier 2,Lagos
CUS04740,2022-02-12,Ads,Tier 1,Kaduna
CUS04741,2022-03-22,Loan Campaign,Tier 1,Lagos
CUS04742,2022-01-01,Loan Campaign,Tier 1,Plateau
CUS04743,2022-02-09,Loan Campaign,Tier 1,Lagos
CUS04744,2022-01-23,Loan Campaign,Tier 2,Kaduna
CUS04745,2022-02-09,Loan Campaign,Tier 1,Kaduna
CUS04746,2022-05-26,Loan Campaign,Tier 1,Plateau
CUS04747,2022-02-05,Direct,Tier 2,Kaduna
CUS04748,2022-06-14,Ads,Tier 3,Kaduna
CUS04749,2022-06-02,Referral,Tier 1,Kaduna
CUS04750,2022-01-08,Ads,Tier 1,Kaduna
CUS04751,2022-06-16,Ads,Tier 2,Lagos
CUS04752,2022-05-09,Agent Network,Tier 2,Lagos
CUS04753,2022-01-02,Loan Campaign,Tier 1,Kaduna
CUS04754,2022-02-19,Loan Campaign,Tier 2,Lagos
CUS04755,2022-01-29,Ads,Tier 1,Lagos
CUS04756,2022-01-21,Loan Campaign,Tier 1,Lagos
CUS04757,2022-05-24,Ads,Tier 2,Kaduna
CUS04758,2022-02-02,Ads,Tier 1,Lagos
CUS04759,2022-02-01,Ads,Tier 1,Lagos
CUS04760,2022-02-08,Loan Campaign,Tier 1,Lagos
CUS04761,2022-01-13,Loan Campaign,Tier 2,Plateau
CUS04762,2022-02-07,Referral,Tier 1,Lagos
CUS04763,2022-01-01,Referral,Tier 3,Lagos
CUS04764,2022-03-07,Loan Campaign,Tier 2,Kaduna
CUS04765,2022-02-04,Referral,Tier 1,Lagos
CUS04766,2022-03-19,Ads,Tier 2,Lagos
CUS04767,2022-02-20,Loan Campaign,Tier 2,Plateau
CUS04768,2022-01-09,Agent Network,Tier 1,Lagos
CUS04769,2022-03-02,Agent Network,Tier 2,Plateau
CUS04770,2022-03-12,Loan Campaign,Tier 1,Kaduna
CUS04771,2022-02-08,Loan Campaign,Tier 1,Lagos
